id,Country,Year,GDP,Total_population,Total_number_of_internet_users
10276,10083,24,6599.447428,4158750.0,860541.0
10277,10083,24,6599.447428,4158750.0,860541.0
10278,10083,24,6599.447428,4158750.0,860541.0
10279,10083,25,7145.520193,4193800.0,1138317.0
10280,10083,25,7145.520193,4193800.0,1138317.0
10281,10083,25,7145.520193,4193800.0,1138317.0
10282,10083,25,7145.520193,4193800.0,1138317.0
10283,10083,25,7145.520193,4193800.0,1138317.0
10284,10083,25,7145.520193,4193800.0,1138317.0
10285,10083,25,7145.520193,4193800.0,1138317.0
10286,10083,25,7145.520193,4193800.0,1138317.0
10287,10083,25,7145.520193,4193800.0,1138317.0
10288,10083,25,7145.520193,4193800.0,1138317.0
10289,10083,25,7145.520193,4193800.0,1138317.0
10290,10083,25,7145.520193,4193800.0,1138317.0
10291,10083,26,7897.696255,4202600.0,1314780.0
10292,10083,26,7897.696255,4202600.0,1314780.0
10293,10083,26,7897.696255,4202600.0,1314780.0
10294,10083,26,7897.696255,4202600.0,1314780.0
10295,10083,26,7897.696255,4202600.0,1314780.0
10296,10083,26,7897.696255,4202600.0,1314780.0
10297,10083,26,7897.696255,4202600.0,1314780.0
10298,10083,26,7897.696255,4202600.0,1314780.0
10299,10083,26,7897.696255,4202600.0,1314780.0
10300,10083,26,7897.696255,4202600.0,1314780.0
10301,10083,26,7897.696255,4202600.0,1314780.0
10302,10083,26,7897.696255,4202600.0,1314780.0
10303,10083,27,8627.623156,4200900.0,1517391.0
10304,10083,27,8627.623156,4200900.0,1517391.0
10305,10083,27,8627.623156,4200900.0,1517391.0
10306,10083,27,8627.623156,4200900.0,1517391.0
10307,10083,27,8627.623156,4200900.0,1517391.0
10308,10083,27,8627.623156,4200900.0,1517391.0
10309,10083,27,8627.623156,4200900.0,1517391.0
10310,10083,27,8627.623156,4200900.0,1517391.0
10311,10083,27,8627.623156,4200900.0,1517391.0
10312,10083,27,8627.623156,4200900.0,1517391.0
10313,10083,27,8627.623156,4200900.0,1517391.0
10314,10083,27,8627.623156,4200900.0,1517391.0
10315,10083,28,9122.490656,4192600.0,1751879.0
10316,10083,28,9122.490656,4192600.0,1751879.0
10317,10083,28,9122.490656,4192600.0,1751879.0
10318,10083,28,9122.490656,4192600.0,1751879.0
10319,10083,28,9122.490656,4192600.0,1751879.0
10320,10083,28,9122.490656,4192600.0,1751879.0
10321,10083,28,9122.490656,4192600.0,1751879.0
10322,10083,28,9122.490656,4192600.0,1751879.0
10323,10083,28,9122.490656,4192600.0,1751879.0
10324,10083,28,9122.490656,4192600.0,1751879.0
10325,10083,28,9122.490656,4192600.0,1751879.0
10326,10083,28,9122.490656,4192600.0,1751879.0
10327,10083,29,9699.506341,3470600.0,1756632.0
10328,10083,29,9699.506341,3470600.0,1756632.0
10329,10083,29,9699.506341,3470600.0,1756632.0
10330,10083,29,9699.506341,3470600.0,1756632.0
10331,10083,29,9699.506341,3470600.0,1756632.0
10332,10083,29,9699.506341,3470600.0,1756632.0
10333,10083,29,9699.506341,3470600.0,1756632.0
10334,10083,29,9699.506341,3470600.0,1756632.0
10335,10083,29,9699.506341,3470600.0,1756632.0
10336,10083,29,9699.506341,3470600.0,1756632.0
10337,10083,29,9699.506341,3470600.0,1756632.0
10338,10083,29,9699.506341,3470600.0,1756632.0
10339,10083,30,10081.43513,3458400.0,1879730.0
10340,10083,30,10081.43513,3458400.0,1879730.0
10341,10083,30,10081.43513,3458400.0,1879730.0
10342,10083,30,10081.43513,3458400.0,1879730.0
10343,10083,30,10081.43513,3458400.0,1879730.0
10344,10083,30,10081.43513,3458400.0,1879730.0
10345,10083,30,10081.43513,3458400.0,1879730.0
10346,10083,30,10081.43513,3458400.0,1879730.0
10347,10083,30,10081.43513,3458400.0,1879730.0
10348,10083,30,10081.43513,3458400.0,1879730.0
10349,10083,30,10081.43513,3458400.0,1879730.0
10350,10083,30,10081.43513,3458400.0,1879730.0
10351,10083,31,10480.96562,4254490.909090909,2326195.0
10352,10083,32,11191.33618,4254490.909090909,2366455.0
10353,10083,33,12004.57383,4254490.909090909,
10354,10354,5,1233.450597,,0.0
10355,10354,6,1304.193067,,
10356,10354,7,1346.184553,,
10357,10354,8,1404.239791,,
10358,10354,9,1440.860349,,
10359,10354,10,1490.846873,,58.0
10360,10354,11,1547.236299,,971.0
10361,10354,12,1599.077926,,4849.0
10362,10354,13,1651.749846,,5815.0
10363,10354,14,1706.995692,,19382.0
10364,10354,15,1765.935336,,29093.0
10365,10354,16,1831.441011,,38845.0
10366,10354,17,1897.129518,,165430.0
10367,10354,18,1983.476478,,243942.0
10368,10354,19,2098.15671,,360296.0
10369,10354,20,2234.201454,,394477.0
10370,10354,21,2387.358547,,602187.0
10371,10354,22,2492.897985,,873958.0
10372,10354,23,2703.302627,,994852.0
10373,10354,24,2784.138279,,1300368.0
10374,10354,25,2964.43112,,1911944.0
10375,10354,26,3368.800837,,2260962.0
10376,10354,27,3664.600153,,2727703.0
10377,10354,28,3909.669523,,3951938.0
10378,10354,29,4006.186475,,6880236.0
10379,10354,30,4044.413369,,8674205.0
10380,10354,31,4135.645,,9778145.0
10381,10354,32,4457.355846,,
10382,10354,33,4746.684995,,
10383,10383,5,,,
10384,10383,6,,,
10385,10383,7,,,
10386,10383,8,,,
10387,10383,9,,,
10388,10383,10,,,
10389,10383,11,,,
10390,10383,12,,,
10391,10383,13,,,
10392,10383,14,,,
10393,10383,15,,,
10394,10383,16,,,
10395,10383,17,,,
10396,10383,18,,,
10397,10383,19,,,
10398,10383,20,,,
10399,10383,21,,,
10400,10383,22,,,
10401,10383,23,,,
10402,10383,24,,,
10403,10383,25,,,
10404,10383,26,,,
10405,10383,27,,,
10406,10383,28,,,
10407,10383,29,,,
10408,10383,30,,,
10409,10383,31,,,
10410,10383,32,,,
10411,10383,33,,,
10412,10412,5,871.4993282,,0.0
10413,10412,6,898.6766032,,
10414,10412,7,923.6258375,,
10415,10412,8,967.1192728,,
10416,10412,9,1000.307833,,10.0
10417,10412,10,1040.636789,,53.0
10418,10412,11,1078.174231,,158.0
10419,10412,12,1123.7414,,317.0
10420,10412,13,1148.028121,,527.0
10421,10412,14,1179.884875,,5262.0
10422,10412,15,1208.548507,,8406.0
10423,10412,16,1253.416761,,15748.0
10424,10412,17,1312.646354,,36734.0
10425,10412,18,1327.887063,,41984.0
10426,10412,19,1368.553326,,48288.0
10427,10412,20,1424.147685,,52489.0
10428,10412,21,1453.004181,,62993.0
10429,10412,22,1558.614436,,78757.0
10430,10412,23,1617.117614,,94973.0
10431,10412,24,1574.663204,,99231.0
10432,10412,25,1632.386304,,107942.0
10433,10412,26,1721.451359,,220703.0
10434,10412,27,1817.852602,,349726.0
10435,10412,28,1880.238514,,519148.0
10436,10412,29,1940.634943,,755553.0
10437,10412,30,1986.353057,,991506.0
10438,10412,31,2167.282392,,1214801.0
10439,10412,32,2369.51917,,
10440,10412,33,2504.869745,,
10441,10441,5,1588.889697,,
10442,10441,6,1630.394563,,
10443,10441,7,1665.500505,,
10444,10441,8,1701.04199,,
10445,10441,9,1687.013113,,
10446,10441,10,1684.669834,,
10447,10441,11,1700.158354,,
10448,10441,12,1759.159907,,
10449,10441,13,1785.309471,,
10450,10441,14,1868.138298,,
10451,10441,15,1952.907589,,
10452,10441,16,2045.715869,,
10453,10441,17,1947.272525,,
10454,10441,18,2052.939391,,
10455,10441,19,2186.559451,,
10456,10441,20,2134.310336,,
10457,10441,21,2121.13587,,
10458,10441,22,2178.153538,,
10459,10441,23,2290.386246,,
10460,10441,24,2389.549038,,
10461,10441,25,2484.669168,,
10462,10441,26,2261.049017,,
10463,10441,27,2352.808421,,
10464,10441,28,2389.253928,,
10465,10441,29,2328.650876,,
10466,10441,30,2376.478914,,
10467,10441,31,2377.042244,,
10468,10441,32,2464.773716,,
10469,10441,33,2612.000995,,
10470,10470,5,1060.093141,,0.0
10471,10470,6,1126.131272,,
10472,10470,7,1138.412281,,
10473,10470,8,1163.546456,,
10474,10470,9,1200.057043,,
10475,10470,10,1252.688658,,
10476,10470,11,1395.430972,,
10477,10470,12,1482.824633,,193.0
10478,10470,13,1057.733385,,289.0
10479,10470,14,1063.04957,,1437.0
10480,10470,15,1122.741789,,2861.0
10481,10470,16,1147.826788,,3797.0
10482,10470,17,1129.327752,,13233.0
10483,10470,18,1130.831277,,17892.0
10484,10470,19,1165.917433,,24416.0
10485,10470,20,1224.222269,,26255.0
10486,10470,21,1259.812383,,29061.0
10487,10470,22,1303.724633,,31902.0
10488,10470,23,1338.110142,,34872.0
10489,10470,24,1358.998261,,34951.0
10490,10470,25,1401.692456,,38119.0
10491,10470,26,1506.695312,,42649.0
10492,10470,27,1469.805044,,47408.0
10493,10470,28,1503.745886,,52126.0
10494,10470,29,1506.589514,,57295.0
10495,10470,30,1574.461164,,62689.0
10496,10470,31,1648.438332,,68296.0
10497,10470,32,1734.714909,,
10498,10470,33,1799.067891,,
10499,10499,5,660.4531105,,0.0
10500,10499,6,654.4732927,,
10501,10499,7,872.9035297,,
10502,10499,8,959.2113951,,
10503,10499,9,1103.726326,,
10504,10499,10,1276.825369,,
10505,10499,11,2085.749488,,
10506,10499,12,5099.984998,,226.0
10507,10499,13,6131.703914,,535.0
10508,10499,14,7503.834839,,575.0
10509,10499,15,8703.661456,,813.0
10510,10499,16,13945.636,,1057.0
10511,10499,17,16236.60098,,2140.0
10512,10499,18,18069.89933,,3616.0
10513,10499,19,24525.86524,,6117.0
10514,10499,20,28241.92807,,8708.0
10515,10499,21,29941.85897,,10134.0
10516,10499,22,33840.551,,12914.0
10517,10499,23,38790.90398,,15805.0
10518,10499,24,37820.95481,,19364.0
10519,10499,25,33294.6535,,57066.0
10520,10499,26,34622.11627,,114343.0
10521,10499,27,36576.09043,,144813.0
10522,10499,28,34180.71153,,177734.0
10523,10499,29,33542.76508,,213009.0
10524,10499,30,29592.37967,,250593.0
10525,10499,31,26232.13378,,290470.0
10526,10499,32,24532.952,,
10527,10499,33,22743.82443,,
10528,10528,5,13291.05198,9617000.0,0.0
10529,10528,5,13291.05198,9617000.0,0.0
10530,10528,5,13291.05198,9617000.0,0.0
10531,10528,5,13291.05198,9617000.0,0.0
10532,10528,5,13291.05198,9617000.0,0.0
10533,10528,5,13291.05198,9617000.0,0.0
10534,10528,5,13291.05198,9617000.0,0.0
10535,10528,5,13291.05198,9617000.0,0.0
10536,10528,5,13291.05198,9617000.0,0.0
10537,10528,5,13291.05198,9617000.0,0.0
10538,10528,5,13291.05198,9617000.0,0.0
10539,10528,5,13291.05198,9617000.0,0.0
10540,10528,6,13997.42897,9721144.0,5046.0
10541,10528,6,13997.42897,9721144.0,5046.0
10542,10528,6,13997.42897,9721144.0,5046.0
10543,10528,6,13997.42897,9721144.0,5046.0
10544,10528,6,13997.42897,9721144.0,5046.0
10545,10528,6,13997.42897,9721144.0,5046.0
10546,10528,6,13997.42897,9721144.0,5046.0
10547,10528,6,13997.42897,9721144.0,5046.0
10548,10528,6,13997.42897,9721144.0,5046.0
10549,10528,6,13997.42897,9721144.0,5046.0
10550,10528,6,13997.42897,9721144.0,5046.0
10551,10528,6,13997.42897,9721144.0,5046.0
10552,10528,7,14306.92255,9834155.0,5047.0
10553,10528,7,14306.92255,9834155.0,5047.0
10554,10528,7,14306.92255,9834155.0,5047.0
10555,10528,7,14306.92255,9834155.0,5047.0
10556,10528,7,14306.92255,9834155.0,5047.0
10557,10528,7,14306.92255,9834155.0,5047.0
10558,10528,7,14306.92255,9834155.0,5047.0
10559,10528,7,14306.92255,9834155.0,5047.0
10560,10528,7,14306.92255,9834155.0,5047.0
10561,10528,7,14306.92255,9834155.0,5047.0
10562,10528,7,14306.92255,9834155.0,5047.0
10563,10528,7,14306.92255,9834155.0,5047.0
10564,10528,8,14327.03177,9930405.0,20194.0
10565,10528,8,14327.03177,9930405.0,20194.0
10566,10528,8,14327.03177,9930405.0,20194.0
10567,10528,8,14327.03177,9930405.0,20194.0
10568,10528,8,14327.03177,9930405.0,20194.0
10569,10528,8,14327.03177,9930405.0,20194.0
10570,10528,8,14327.03177,9930405.0,20194.0
10571,10528,8,14327.03177,9930405.0,20194.0
10572,10528,8,14327.03177,9930405.0,20194.0
10573,10528,8,14327.03177,9930405.0,20194.0
10574,10528,8,14327.03177,9930405.0,20194.0
10575,10528,8,14327.03177,9930405.0,20194.0
10576,10528,9,14851.09236,10018932.0,40407.0
10577,10528,9,14851.09236,10018932.0,40407.0
10578,10528,9,14851.09236,10018932.0,40407.0
10579,10528,9,14851.09236,10018932.0,40407.0
10580,10528,9,14851.09236,10018932.0,40407.0
10581,10528,9,14851.09236,10018932.0,40407.0
10582,10528,9,14851.09236,10018932.0,40407.0
10583,10528,9,14851.09236,10018932.0,40407.0
10584,10528,9,14851.09236,10018932.0,40407.0
10585,10528,9,14851.09236,10018932.0,40407.0
10586,10528,9,14851.09236,10018932.0,40407.0
10587,10528,9,14851.09236,10018932.0,40407.0
10588,10528,10,15408.69221,10101632.0,80879.0
10589,10528,10,15408.69221,10101632.0,80879.0
10590,10528,10,15408.69221,10101632.0,80879.0
10591,10528,10,15408.69221,10101632.0,80879.0
10592,10528,10,15408.69221,10101632.0,80879.0
10593,10528,10,15408.69221,10101632.0,80879.0
10594,10528,10,15408.69221,10101632.0,80879.0
10595,10528,10,15408.69221,10101632.0,80879.0
10596,10528,10,15408.69221,10101632.0,80879.0
10597,10528,10,15408.69221,10101632.0,80879.0
10598,10528,10,15408.69221,10101632.0,80879.0
10599,10528,10,15408.69221,10101632.0,80879.0
10600,10528,11,16129.25314,10178479.0,151828.0
10601,10528,11,16129.25314,10178479.0,151828.0
10602,10528,11,16129.25314,10178479.0,151828.0
10603,10528,11,16129.25314,10178479.0,151828.0
10604,10528,11,16129.25314,10178479.0,151828.0
10605,10528,11,16129.25314,10178479.0,151828.0
10606,10528,11,16129.25314,10178479.0,151828.0
10607,10528,11,16129.25314,10178479.0,151828.0
10608,10528,11,16129.25314,10178479.0,151828.0
10609,10528,11,16129.25314,10178479.0,151828.0
10610,10528,11,16129.25314,10178479.0,151828.0
10611,10528,11,16129.25314,10178479.0,151828.0
10612,10528,12,17154.12998,10248806.0,202741.0
10613,10528,12,17154.12998,10248806.0,202741.0
10614,10528,12,17154.12998,10248806.0,202741.0
10615,10528,12,17154.12998,10248806.0,202741.0
10616,10528,12,17154.12998,10248806.0,202741.0
10617,10528,12,17154.12998,10248806.0,202741.0
10618,10528,12,17154.12998,10248806.0,202741.0
10619,10528,12,17154.12998,10248806.0,202741.0
10620,10528,12,17154.12998,10248806.0,202741.0
10621,10528,12,17154.12998,10248806.0,202741.0
10622,10528,12,17154.12998,10248806.0,202741.0
10623,10528,12,17154.12998,10248806.0,202741.0
10624,10528,13,18033.51768,10310630.0,355380.0
10625,10528,13,18033.51768,10310630.0,355380.0
10626,10528,13,18033.51768,10310630.0,355380.0
10627,10528,13,18033.51768,10310630.0,355380.0
10628,10528,13,18033.51768,10310630.0,355380.0
10629,10528,13,18033.51768,10310630.0,355380.0
10630,10528,13,18033.51768,10310630.0,355380.0
10631,10528,13,18033.51768,10310630.0,355380.0
10632,10528,13,18033.51768,10310630.0,355380.0
10633,10528,13,18033.51768,10310630.0,355380.0
10634,10528,13,18033.51768,10310630.0,355380.0
10635,10528,13,18033.51768,10310630.0,355380.0
10636,10528,14,18464.7321,10362363.0,762710.0
10637,10528,14,18464.7321,10362363.0,762710.0
10638,10528,14,18464.7321,10362363.0,762710.0
10639,10528,14,18464.7321,10362363.0,762710.0
10640,10528,14,18464.7321,10362363.0,762710.0
10641,10528,14,18464.7321,10362363.0,762710.0
10642,10528,14,18464.7321,10362363.0,762710.0
10643,10528,14,18464.7321,10362363.0,762710.0
10644,10528,14,18464.7321,10362363.0,762710.0
10645,10528,14,18464.7321,10362363.0,762710.0
10646,10528,14,18464.7321,10362363.0,762710.0
10647,10528,14,18464.7321,10362363.0,762710.0
10648,10528,15,19518.90751,10403059.0,1018260.0
10649,10528,15,19518.90751,10403059.0,1018260.0
10650,10528,15,19518.90751,10403059.0,1018260.0
10651,10528,15,19518.90751,10403059.0,1018260.0
10652,10528,15,19518.90751,10403059.0,1018260.0
10653,10528,15,19518.90751,10403059.0,1018260.0
10654,10528,15,19518.90751,10403059.0,1018260.0
10655,10528,15,19518.90751,10403059.0,1018260.0
10656,10528,15,19518.90751,10403059.0,1018260.0
10657,10528,15,19518.90751,10403059.0,1018260.0
10658,10528,15,19518.90751,10403059.0,1018260.0
10659,10528,15,19518.90751,10403059.0,1018260.0
10660,10528,16,20963.56036,10441529.0,1223017.0
10661,10528,16,20963.56036,10441529.0,1223017.0
10662,10528,16,20963.56036,10441529.0,1223017.0
10663,10528,16,20963.56036,10441529.0,1223017.0
10664,10528,16,20963.56036,10441529.0,1223017.0
10665,10528,16,20963.56036,10441529.0,1223017.0
10666,10528,16,20963.56036,10441529.0,1223017.0
10667,10528,16,20963.56036,10441529.0,1223017.0
10668,10528,16,20963.56036,10441529.0,1223017.0
10669,10528,16,20963.56036,10441529.0,1223017.0
10670,10528,16,20963.56036,10441529.0,1223017.0
10671,10528,16,20963.56036,10441529.0,1223017.0
10672,10528,17,22615.93565,10482045.0,1645504.0
10673,10528,17,22615.93565,10482045.0,1645504.0
10674,10528,17,22615.93565,10482045.0,1645504.0
10675,10528,17,22615.93565,10482045.0,1645504.0
10676,10528,17,22615.93565,10482045.0,1645504.0
10677,10528,17,22615.93565,10482045.0,1645504.0
10678,10528,17,22615.93565,10482045.0,1645504.0
10679,10528,17,22615.93565,10482045.0,1645504.0
10680,10528,17,22615.93565,10482045.0,1645504.0
10681,10528,17,22615.93565,10482045.0,1645504.0
10682,10528,17,22615.93565,10482045.0,1645504.0
10683,10528,17,22615.93565,10482045.0,1645504.0
10684,10528,18,23870.1601,10515665.0,2001355.0
10685,10528,18,23870.1601,10515665.0,2001355.0
10686,10528,18,23870.1601,10515665.0,2001355.0
10687,10528,18,23870.1601,10515665.0,2001355.0
10688,10528,18,23870.1601,10515665.0,2001355.0
10689,10528,18,23870.1601,10515665.0,2001355.0
10690,10528,18,23870.1601,10515665.0,2001355.0
10691,10528,18,23870.1601,10515665.0,2001355.0
10692,10528,18,23870.1601,10515665.0,2001355.0
10693,10528,18,23870.1601,10515665.0,2001355.0
10694,10528,18,23870.1601,10515665.0,2001355.0
10695,10528,18,23870.1601,10515665.0,2001355.0
10696,10528,19,25437.26843,10547290.0,2414136.0
10697,10528,19,25437.26843,10547290.0,2414136.0
10698,10528,19,25437.26843,10547290.0,2414136.0
10699,10528,19,25437.26843,10547290.0,2414136.0
10700,10528,19,25437.26843,10547290.0,2414136.0
10701,10528,19,25437.26843,10547290.0,2414136.0
10702,10528,19,25437.26843,10547290.0,2414136.0
10703,10528,19,25437.26843,10547290.0,2414136.0
10704,10528,19,25437.26843,10547290.0,2414136.0
10705,10528,19,25437.26843,10547290.0,2414136.0
10706,10528,19,25437.26843,10547290.0,2414136.0
10707,10528,19,25437.26843,10547290.0,2414136.0
10708,10528,20,25577.52408,10582816.0,2712289.0
10709,10528,20,25577.52408,10582816.0,2712289.0
10710,10528,20,25577.52408,10582816.0,2712289.0
10711,10528,20,25577.52408,10582816.0,2712289.0
10712,10528,20,25577.52408,10582816.0,2712289.0
10713,10528,20,25577.52408,10582816.0,2712289.0
10714,10528,20,25577.52408,10582816.0,2712289.0
10715,10528,20,25577.52408,10582816.0,2712289.0
10716,10528,20,25577.52408,10582816.0,2712289.0
10717,10528,20,25577.52408,10582816.0,2712289.0
10718,10528,20,25577.52408,10582816.0,2712289.0
10719,10528,20,25577.52408,10582816.0,2712289.0
10720,10528,21,28519.53894,10618891.0,3656753.0
10721,10528,21,28519.53894,10618891.0,3656753.0
10722,10528,21,28519.53894,10618891.0,3656753.0
10723,10528,21,28519.53894,10618891.0,3656753.0
10724,10528,21,28519.53894,10618891.0,3656753.0
10725,10528,21,28519.53894,10618891.0,3656753.0
10726,10528,21,28519.53894,10618891.0,3656753.0
10727,10528,21,28519.53894,10618891.0,3656753.0
10728,10528,21,28519.53894,10618891.0,3656753.0
10729,10528,21,28519.53894,10618891.0,3656753.0
10730,10528,21,28519.53894,10618891.0,3656753.0
10731,10528,21,28519.53894,10618891.0,3656753.0
10732,10528,22,29291.92369,10653591.0,4083466.0
10733,10528,22,29291.92369,10653591.0,4083466.0
10734,10528,22,29291.92369,10653591.0,4083466.0
10735,10528,22,29291.92369,10653591.0,4083466.0
10736,10528,22,29291.92369,10653591.0,4083466.0
10737,10528,22,29291.92369,10653591.0,4083466.0
10738,10528,22,29291.92369,10653591.0,4083466.0
10739,10528,22,29291.92369,10653591.0,4083466.0
10740,10528,22,29291.92369,10653591.0,4083466.0
10741,10528,22,29291.92369,10653591.0,4083466.0
10742,10528,22,29291.92369,10653591.0,4083466.0
10743,10528,22,29291.92369,10653591.0,4083466.0
10744,10528,23,30856.01183,10686723.0,4362305.0
10745,10528,23,30856.01183,10686723.0,4362305.0
10746,10528,23,30856.01183,10686723.0,4362305.0
10747,10528,23,30856.01183,10686723.0,4362305.0
10748,10528,23,30856.01183,10686723.0,4362305.0
10749,10528,23,30856.01183,10686723.0,4362305.0
10750,10528,23,30856.01183,10686723.0,4362305.0
10751,10528,23,30856.01183,10686723.0,4362305.0
10752,10528,23,30856.01183,10686723.0,4362305.0
10753,10528,23,30856.01183,10686723.0,4362305.0
10754,10528,23,30856.01183,10686723.0,4362305.0
10755,10528,23,30856.01183,10686723.0,4362305.0
10756,10528,24,30365.39993,10719618.0,4852183.0
10757,10528,24,30365.39993,10719618.0,4852183.0
10758,10528,24,30365.39993,10719618.0,4852183.0
10759,10528,24,30365.39993,10719618.0,4852183.0
10760,10528,24,30365.39993,10719618.0,4852183.0
10761,10528,24,30365.39993,10719618.0,4852183.0
10762,10528,24,30365.39993,10719618.0,4852183.0
10763,10528,24,30365.39993,10719618.0,4852183.0
10764,10528,24,30365.39993,10719618.0,4852183.0
10765,10528,24,30365.39993,10719618.0,4852183.0
10766,10528,24,30365.39993,10719618.0,4852183.0
10767,10528,24,30365.39993,10719618.0,4852183.0
10768,10528,25,28148.42242,10735384.0,5082026.0
10769,10528,25,28148.42242,10735384.0,5082026.0
10770,10528,25,28148.42242,10735384.0,5082026.0
10771,10528,25,28148.42242,10735384.0,5082026.0
10772,10528,25,28148.42242,10735384.0,5082026.0
10773,10528,25,28148.42242,10735384.0,5082026.0
10774,10528,25,28148.42242,10735384.0,5082026.0
10775,10528,25,28148.42242,10735384.0,5082026.0
10776,10528,25,28148.42242,10735384.0,5082026.0
10777,10528,25,28148.42242,10735384.0,5082026.0
10778,10528,25,28148.42242,10735384.0,5082026.0
10779,10528,25,28148.42242,10735384.0,5082026.0
10780,10528,26,26141.31959,10728724.0,5899878.0
10781,10528,26,26141.31959,10728724.0,5899878.0
10782,10528,26,26141.31959,10728724.0,5899878.0
10783,10528,26,26141.31959,10728724.0,5899878.0
10784,10528,26,26141.31959,10728724.0,5899878.0
10785,10528,26,26141.31959,10728724.0,5899878.0
10786,10528,26,26141.31959,10728724.0,5899878.0
10787,10528,26,26141.31959,10728724.0,5899878.0
10788,10528,26,26141.31959,10728724.0,5899878.0
10789,10528,26,26141.31959,10728724.0,5899878.0
10790,10528,26,26141.31959,10728724.0,5899878.0
10791,10528,26,26141.31959,10728724.0,5899878.0
10792,10528,27,25284.46408,10539802.0,6266005.0
10793,10528,27,25284.46408,10539802.0,6266005.0
10794,10528,27,25284.46408,10539802.0,6266005.0
10795,10528,27,25284.46408,10539802.0,6266005.0
10796,10528,27,25284.46408,10539802.0,6266005.0
10797,10528,27,25284.46408,10539802.0,6266005.0
10798,10528,27,25284.46408,10539802.0,6266005.0
10799,10528,27,25284.46408,10539802.0,6266005.0
10800,10528,27,25284.46408,10539802.0,6266005.0
10801,10528,27,25284.46408,10539802.0,6266005.0
10802,10528,27,25284.46408,10539802.0,6266005.0
10803,10528,27,25284.46408,10539802.0,6266005.0
10804,10528,28,26097.8719,10431289.0,6777643.0
10805,10528,28,26097.8719,10431289.0,6777643.0
10806,10528,28,26097.8719,10431289.0,6777643.0
10807,10528,28,26097.8719,10431289.0,6777643.0
10808,10528,28,26097.8719,10431289.0,6777643.0
10809,10528,28,26097.8719,10431289.0,6777643.0
10810,10528,28,26097.8719,10431289.0,6777643.0
10811,10528,28,26097.8719,10431289.0,6777643.0
10812,10528,28,26097.8719,10431289.0,6777643.0
10813,10528,28,26097.8719,10431289.0,6777643.0
10814,10528,28,26097.8719,10431289.0,6777643.0
10815,10528,28,26097.8719,10431289.0,6777643.0
10816,10528,29,26838.45523,10380547.0,7120433.0
10817,10528,29,26838.45523,10380547.0,7120433.0
10818,10528,29,26838.45523,10380547.0,7120433.0
10819,10528,29,26838.45523,10380547.0,7120433.0
10820,10528,29,26838.45523,10380547.0,7120433.0
10821,10528,29,26838.45523,10380547.0,7120433.0
10822,10528,29,26838.45523,10380547.0,7120433.0
10823,10528,29,26838.45523,10380547.0,7120433.0
10824,10528,29,26838.45523,10380547.0,7120433.0
10825,10528,29,26838.45523,10380547.0,7120433.0
10826,10528,29,26838.45523,10380547.0,7120433.0
10827,10528,29,26838.45523,10380547.0,7120433.0
10828,10528,30,26902.52532,10331286.0,7497417.0
10829,10528,30,26902.52532,10331286.0,7497417.0
10830,10528,30,26902.52532,10331286.0,7497417.0
10831,10528,30,26902.52532,10331286.0,7497417.0
10832,10528,30,26902.52532,10331286.0,7497417.0
10833,10528,30,26902.52532,10331286.0,7497417.0
10834,10528,30,26902.52532,10331286.0,7497417.0
10835,10528,30,26902.52532,10331286.0,7497417.0
10836,10528,30,26902.52532,10331286.0,7497417.0
10837,10528,30,26902.52532,10331286.0,7497417.0
10838,10528,30,26902.52532,10331286.0,7497417.0
10839,10528,30,26902.52532,10331286.0,7497417.0
10840,10528,31,27273.93458,10196648.548387097,7726596.0
10841,10528,32,28579.79453,10196648.548387097,
10842,10528,33,29592.15242,10196648.548387097,
10843,10843,5,4696.942267,82000.0,0.0
10844,10843,5,4696.942267,82000.0,0.0
10845,10843,5,4696.942267,82000.0,0.0
10846,10843,5,4696.942267,82000.0,0.0
10847,10843,5,4696.942267,82000.0,0.0
10848,10843,5,4696.942267,82000.0,0.0
10849,10843,5,4696.942267,82000.0,0.0
10850,10843,5,4696.942267,82000.0,0.0
10851,10843,5,4696.942267,82000.0,0.0
10852,10843,5,4696.942267,82000.0,0.0
10853,10843,5,4696.942267,82000.0,0.0
10854,10843,5,4696.942267,82000.0,0.0
10855,10843,6,4916.476639,82400.0,0.0
10856,10843,6,4916.476639,82400.0,0.0
10857,10843,6,4916.476639,82400.0,0.0
10858,10843,6,4916.476639,82400.0,0.0
10859,10843,6,4916.476639,82400.0,0.0
10860,10843,6,4916.476639,82400.0,0.0
10861,10843,6,4916.476639,82400.0,0.0
10862,10843,6,4916.476639,82400.0,0.0
10863,10843,6,4916.476639,82400.0,0.0
10864,10843,6,4916.476639,82400.0,0.0
10865,10843,6,4916.476639,82400.0,0.0
10866,10843,6,4916.476639,82400.0,0.0
10867,10843,7,4949.543591,83528.0,0.0
10868,10843,7,4949.543591,83528.0,0.0
10869,10843,7,4949.543591,83528.0,0.0
10870,10843,7,4949.543591,83528.0,0.0
10871,10843,7,4949.543591,83528.0,0.0
10872,10843,7,4949.543591,83528.0,0.0
10873,10843,7,4949.543591,83528.0,0.0
10874,10843,7,4949.543591,83528.0,0.0
10875,10843,7,4949.543591,83528.0,0.0
10876,10843,7,4949.543591,83528.0,0.0
10877,10843,7,4949.543591,83528.0,0.0
10878,10843,7,4949.543591,83528.0,0.0
10879,10843,8,4913.704819,85304.0,0.0
10880,10843,8,4913.704819,85304.0,0.0
10881,10843,8,4913.704819,85304.0,0.0
